Order_ID,Order_Date,Day_Name,Time_Slot,Order_Type,Customer_ID,Customer_Type,Visit_Count_Week,Section,Item_Name,Category,Quantity,Unit_Price,Unit_Cost,Payment_Method,Discount_Applied,Discount_Percent,Wait_Time_Minutes,Staff_Shift
109150,11/16/2025,Sunday,Afternoon,Takeaway,C1056,New,1,Juice Bar,Mango Juice,Drink,5,250,90,Online,Yes,0,28,Night
109151,10/23/2025,Thursday,Night,Takeaway,C0451,Repeat,4,BBQ,Chicken Tikka,BBQ,5,450,280,Cash,Yes,15,12,Morning
109152,11/17/2025,Monday,Night,Takeaway,C1805,Repeat,4,Sweet Section,Custard,Dessert,4,150,100,Online,Yes,15,16,Night
109153,1/21/2026,Wednesday,Evening,Dine-In,C1254,Repeat,5,Sweet Section,Gajar Halwa,Dessert,5,300,210,Online,No,0,21,Morning
109154,12/18/2025,Thursday,Afternoon,Takeaway,C1348,Repeat,5,Sweet Section,Gajar Halwa,Dessert,1,300,210,Card,Yes,15,20,Night
109155,1/14/2026,Wednesday,Evening,Dine-In,C0768,Repeat,3,BBQ,Seekh Kebab,BBQ,2,180,110,Card,No,5,25,Morning
109156,11/2/2025,Sunday,Evening,Dine-In,C1815,New,1,BBQ,Chicken Boti,BBQ,1,480,310,Card,Yes,5,13,Evening
109157,11/15/2025,Saturday,Night,Dine-In,C2712,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Card,Yes,15,14,Morning
109158,10/8/2025,Wednesday,Night,Dine-In,C1605,New,1,BBQ,Chicken Tikka,BBQ,3,450,280,Online,Yes,10,26,Night
109159,12/29/2025,Monday,Night,Takeaway,C1953,Repeat,4,Sweet Section,Gulab Jamun,Dessert,5,200,120,Online,No,15,12,Evening
109160,11/23/2025,Sunday,Night,Takeaway,C2558,Repeat,2,Desi Food,Mix Vegetable,Main Course,1,650,420,Online,No,5,24,Evening
109161,1/14/2026,Wednesday,Morning,Takeaway,C2839,New,1,Desi Food,Daal Mash,Main Course,1,600,400,Cash,No,15,9,Evening
109162,12/15/2025,Monday,Evening,Takeaway,C1463,Repeat,6,Desi Food,Daal Chana,Main Course,5,550,360,Card,No,5,26,Morning
109163,12/16/2025,Tuesday,Night,Dine-In,C0153,Repeat,5,BBQ,Beef Boti,BBQ,4,700,520,Card,Yes,15,16,Morning
109164,1/2/2026,Friday,Night,Takeaway,C1564,New,1,Sweet Section,Ras Malai,Dessert,2,260,180,Card,No,5,14,Morning
109165,11/23/2025,Sunday,Afternoon,Takeaway,C1290,Repeat,3,Sweet Section,Ras Malai,Dessert,1,260,180,Card,No,5,29,Night
109166,1/5/2026,Monday,Morning,Dine-In,C1996,Repeat,3,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Card,No,15,25,Evening
109167,10/11/2025,Saturday,Night,Takeaway,C2997,Repeat,5,BBQ,Chicken Malai Boti,BBQ,4,520,350,Online,Yes,5,18,Evening
109168,11/16/2025,Sunday,Evening,Dine-In,C1604,Repeat,3,Juice Bar,Strawberry Shake,Drink,1,280,170,Cash,Yes,15,29,Morning
109169,12/2/2025,Tuesday,Afternoon,Dine-In,C2580,Repeat,5,Sweet Section,Custard,Dessert,1,150,100,Card,No,10,19,Evening
109170,10/12/2025,Sunday,Evening,Takeaway,C1014,Repeat,3,Sweet Section,Ras Malai,Dessert,2,260,180,Card,Yes,0,18,Evening
109171,11/13/2025,Thursday,Evening,Takeaway,C0969,New,1,Desi Food,Chicken White Karahi,Main Course,2,1950,1200,Cash,No,10,24,Evening
109172,1/3/2026,Saturday,Night,Dine-In,C0736,Repeat,4,Desi Food,Daal Chana,Main Course,1,550,360,Cash,Yes,10,17,Night
109173,11/13/2025,Thursday,Night,Dine-In,C0710,New,1,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Online,Yes,15,8,Night
109174,10/21/2025,Tuesday,Morning,Dine-In,C2579,Repeat,3,Sweet Section,Gajar Halwa,Dessert,4,300,210,Card,Yes,0,20,Morning
109175,12/26/2025,Friday,Evening,Dine-In,C1857,Repeat,5,Sweet Section,Gulab Jamun,Dessert,2,200,120,Card,Yes,10,22,Night
109176,11/24/2025,Monday,Night,Dine-In,C1754,Repeat,3,Desi Food,Mix Vegetable,Main Course,1,650,420,Online,Yes,10,28,Night
109177,11/7/2025,Friday,Night,Takeaway,C0798,Repeat,6,Desi Food,Mix Vegetable,Main Course,5,650,420,Cash,No,10,21,Night
109178,11/17/2025,Monday,Afternoon,Takeaway,C1129,Repeat,4,Desi Food,Mix Vegetable,Main Course,5,650,420,Card,No,5,26,Evening
109179,12/12/2025,Friday,Afternoon,Dine-In,C0905,Repeat,5,Sweet Section,Ras Malai,Dessert,3,260,180,Cash,No,15,17,Evening
109180,12/11/2025,Thursday,Evening,Dine-In,C2817,Repeat,2,BBQ,Chicken Boti,BBQ,4,480,310,Online,Yes,10,10,Morning
109181,12/19/2025,Friday,Evening,Takeaway,C1692,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Card,No,10,22,Morning
109182,10/14/2025,Tuesday,Night,Takeaway,C1906,Repeat,4,Desi Food,Daal Mash,Main Course,5,600,400,Card,No,5,29,Evening
109183,1/16/2026,Friday,Night,Takeaway,C0661,Repeat,6,Sweet Section,Custard,Dessert,2,150,100,Online,Yes,10,23,Evening
109184,11/21/2025,Friday,Afternoon,Dine-In,C0731,Repeat,2,Desi Food,Chicken Karahi,Main Course,5,1800,1100,Card,Yes,0,6,Morning
109185,12/4/2025,Thursday,Morning,Dine-In,C2045,Repeat,2,Sweet Section,Gulab Jamun,Dessert,1,200,120,Online,Yes,10,15,Evening
109186,12/18/2025,Thursday,Evening,Dine-In,C1649,Repeat,3,BBQ,Chicken Boti,BBQ,3,480,310,Card,No,0,8,Morning
109187,1/26/2026,Monday,Morning,Takeaway,C2178,Repeat,5,BBQ,Chicken Tikka,BBQ,1,450,280,Card,Yes,0,9,Morning
109188,10/24/2025,Friday,Afternoon,Dine-In,C2106,Repeat,2,Juice Bar,Orange Juice,Drink,3,220,80,Card,Yes,10,7,Night
109189,10/23/2025,Thursday,Night,Takeaway,C2728,Repeat,4,Juice Bar,Pomegranate Juice,Drink,1,350,160,Online,No,15,29,Evening
109190,12/4/2025,Thursday,Afternoon,Takeaway,C1261,Repeat,2,Juice Bar,Banana Shake,Drink,1,220,150,Online,No,15,13,Night
109191,12/19/2025,Friday,Afternoon,Dine-In,C2593,Repeat,5,Juice Bar,Strawberry Shake,Drink,1,280,170,Card,Yes,10,11,Evening
109192,11/29/2025,Saturday,Night,Takeaway,C2057,Repeat,2,Sweet Section,Kheer,Dessert,1,180,140,Card,No,5,22,Evening
109193,1/13/2026,Tuesday,Afternoon,Takeaway,C0500,New,1,Sweet Section,Kheer,Dessert,1,180,140,Card,Yes,0,26,Night
109194,10/5/2025,Sunday,Afternoon,Dine-In,C0247,New,1,BBQ,Chicken Boti,BBQ,3,480,310,Card,No,10,12,Night
109195,1/29/2026,Thursday,Evening,Dine-In,C2292,Repeat,6,Sweet Section,Ras Malai,Dessert,3,260,180,Cash,Yes,15,4,Evening
109196,1/29/2026,Thursday,Night,Takeaway,C2387,Repeat,6,Desi Food,Mutton Karahi,Main Course,4,3200,2200,Online,Yes,15,19,Night
109197,1/1/2026,Thursday,Night,Takeaway,C0672,Repeat,4,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Online,No,5,25,Night
109198,11/17/2025,Monday,Afternoon,Dine-In,C0628,Repeat,4,BBQ,Seekh Kebab,BBQ,5,180,110,Cash,No,15,22,Evening
109199,11/14/2025,Friday,Night,Takeaway,C0765,Repeat,5,Sweet Section,Gulab Jamun,Dessert,4,200,120,Card,Yes,15,6,Morning
109200,12/28/2025,Sunday,Afternoon,Dine-In,C1596,New,1,Juice Bar,Mango Juice,Drink,5,250,90,Cash,Yes,5,16,Morning
109201,10/18/2025,Saturday,Evening,Dine-In,C1337,Repeat,6,Juice Bar,Banana Shake,Drink,3,220,150,Online,No,0,26,Morning
109202,1/20/2026,Tuesday,Evening,Takeaway,C2998,Repeat,6,Sweet Section,Custard,Dessert,4,150,100,Online,No,0,17,Night
109203,1/25/2026,Sunday,Night,Dine-In,C1346,Repeat,6,Desi Food,Chicken White Karahi,Main Course,1,1950,1200,Online,No,0,19,Evening
109204,1/26/2026,Monday,Morning,Dine-In,C2800,Repeat,2,Juice Bar,Pomegranate Juice,Drink,1,350,160,Cash,No,0,12,Morning
109205,11/8/2025,Saturday,Evening,Dine-In,C2723,Repeat,6,Juice Bar,Strawberry Shake,Drink,5,280,170,Online,Yes,0,15,Night
109206,11/13/2025,Thursday,Evening,Dine-In,C0970,Repeat,5,BBQ,Chicken Boti,BBQ,1,480,310,Card,No,15,17,Night
109207,1/10/2026,Saturday,Night,Takeaway,C2144,Repeat,4,BBQ,Chicken Tikka,BBQ,3,450,280,Online,No,10,28,Night
109208,12/15/2025,Monday,Evening,Takeaway,C2437,Repeat,5,Sweet Section,Custard,Dessert,4,150,100,Card,No,0,24,Morning
109209,1/7/2026,Wednesday,Evening,Dine-In,C1349,New,1,Juice Bar,Orange Juice,Drink,3,220,80,Online,No,15,4,Morning
109210,10/6/2025,Monday,Evening,Takeaway,C1383,Repeat,6,Desi Food,Beef Nihari,Main Course,4,1400,950,Cash,Yes,0,11,Night
109211,1/29/2026,Thursday,Afternoon,Takeaway,C2722,Repeat,6,Juice Bar,Orange Juice,Drink,3,220,80,Cash,Yes,10,7,Night
109212,12/10/2025,Wednesday,Night,Takeaway,C1794,New,1,Sweet Section,Custard,Dessert,4,150,100,Online,Yes,10,22,Morning
109213,1/28/2026,Wednesday,Night,Takeaway,C0846,Repeat,4,Sweet Section,Kheer,Dessert,1,180,140,Online,Yes,5,21,Night
109214,1/5/2026,Monday,Night,Dine-In,C2402,Repeat,5,Desi Food,Beef Nihari,Main Course,2,1400,950,Cash,No,15,15,Morning
109215,11/18/2025,Tuesday,Night,Dine-In,C2564,New,1,BBQ,Chicken Boti,BBQ,5,480,310,Cash,No,10,22,Evening
109216,1/20/2026,Tuesday,Night,Takeaway,C0370,Repeat,4,Desi Food,Mutton Karahi,Main Course,4,3200,2200,Online,No,5,14,Night
109217,11/5/2025,Wednesday,Evening,Takeaway,C2274,Repeat,2,BBQ,Chicken Tikka,BBQ,3,450,280,Online,No,10,22,Evening
109218,10/17/2025,Friday,Evening,Dine-In,C0522,Repeat,2,Sweet Section,Gulab Jamun,Dessert,4,200,120,Online,No,15,27,Night
109219,11/26/2025,Wednesday,Evening,Dine-In,C2717,New,1,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Online,Yes,10,24,Morning
109220,11/4/2025,Tuesday,Night,Takeaway,C1762,Repeat,6,BBQ,Seekh Kebab,BBQ,1,180,110,Card,No,15,10,Night
109221,10/2/2025,Thursday,Evening,Takeaway,C2559,Repeat,4,Sweet Section,Kheer,Dessert,3,180,140,Online,Yes,5,6,Night
109222,1/27/2026,Tuesday,Morning,Takeaway,C2335,Repeat,5,Juice Bar,Pomegranate Juice,Drink,5,350,160,Cash,Yes,5,26,Night
109223,11/7/2025,Friday,Night,Takeaway,C1194,Repeat,5,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Online,Yes,15,9,Night
109224,12/5/2025,Friday,Night,Takeaway,C2793,New,1,BBQ,Chicken Malai Boti,BBQ,5,520,350,Card,Yes,10,15,Evening
109225,10/26/2025,Sunday,Night,Takeaway,C0907,Repeat,5,Desi Food,Mutton Karahi,Main Course,2,3200,2200,Cash,No,0,17,Evening
109226,10/14/2025,Tuesday,Night,Takeaway,C0698,Repeat,4,BBQ,Chicken Malai Boti,BBQ,2,520,350,Cash,Yes,15,19,Evening
109227,10/29/2025,Wednesday,Evening,Takeaway,C1828,Repeat,3,Juice Bar,Orange Juice,Drink,5,220,80,Cash,Yes,5,12,Morning
109228,10/16/2025,Thursday,Night,Dine-In,C0706,New,1,Juice Bar,Banana Shake,Drink,1,220,150,Card,No,10,4,Morning
109229,1/15/2026,Thursday,Night,Dine-In,C1812,Repeat,4,Desi Food,Daal Mash,Main Course,4,600,400,Cash,No,10,21,Morning
109230,12/7/2025,Sunday,Night,Dine-In,C0573,Repeat,3,Juice Bar,Mango Juice,Drink,4,250,90,Online,No,0,6,Evening
109231,10/12/2025,Sunday,Night,Dine-In,C1263,New,1,Juice Bar,Banana Shake,Drink,1,220,150,Cash,Yes,10,11,Morning
109232,1/12/2026,Monday,Afternoon,Takeaway,C0565,Repeat,6,Desi Food,Beef Nihari,Main Course,1,1400,950,Cash,Yes,15,5,Evening
109233,11/5/2025,Wednesday,Night,Dine-In,C2898,Repeat,2,Juice Bar,Banana Shake,Drink,4,220,150,Card,Yes,10,28,Morning
109234,1/19/2026,Monday,Night,Takeaway,C2832,Repeat,4,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Online,Yes,0,4,Night
109235,10/18/2025,Saturday,Night,Takeaway,C2472,Repeat,4,BBQ,Beef Kebab,BBQ,2,200,140,Card,Yes,0,26,Night
109236,1/5/2026,Monday,Evening,Dine-In,C0496,Repeat,3,BBQ,Seekh Kebab,BBQ,5,180,110,Online,No,15,11,Night
109237,10/14/2025,Tuesday,Evening,Takeaway,C0083,New,1,Juice Bar,Orange Juice,Drink,4,220,80,Cash,Yes,10,9,Morning
109238,10/14/2025,Tuesday,Evening,Dine-In,C0677,Repeat,6,Desi Food,Daal Chana,Main Course,5,550,360,Online,Yes,5,5,Night
109239,11/9/2025,Sunday,Afternoon,Takeaway,C2721,Repeat,4,Juice Bar,Banana Shake,Drink,4,220,150,Card,Yes,10,24,Evening
109240,10/14/2025,Tuesday,Night,Dine-In,C2898,Repeat,4,Juice Bar,Banana Shake,Drink,2,220,150,Card,Yes,5,14,Morning
109241,10/31/2025,Friday,Evening,Takeaway,C2976,Repeat,4,Desi Food,Daal Chana,Main Course,3,550,360,Online,Yes,0,30,Morning
109242,12/21/2025,Sunday,Night,Dine-In,C0441,Repeat,6,BBQ,Beef Kebab,BBQ,5,200,140,Cash,No,15,8,Night
109243,10/5/2025,Sunday,Evening,Dine-In,C0372,Repeat,2,Desi Food,Daal Mash,Main Course,5,600,400,Cash,No,15,13,Night
109244,12/16/2025,Tuesday,Night,Dine-In,C0697,Repeat,3,Desi Food,Mutton Karahi,Main Course,4,3200,2200,Online,No,10,24,Evening
109245,12/30/2025,Tuesday,Night,Dine-In,C1387,Repeat,6,BBQ,Beef Boti,BBQ,5,700,520,Cash,No,0,27,Morning
109246,11/9/2025,Sunday,Night,Dine-In,C0334,Repeat,6,Sweet Section,Gajar Halwa,Dessert,4,300,210,Online,No,15,11,Evening
109247,12/24/2025,Wednesday,Night,Dine-In,C2655,Repeat,2,Desi Food,Beef Nihari,Main Course,2,1400,950,Online,Yes,5,11,Morning
109248,1/15/2026,Thursday,Night,Dine-In,C0125,Repeat,4,BBQ,Seekh Kebab,BBQ,3,180,110,Online,Yes,15,4,Evening
109249,12/3/2025,Wednesday,Evening,Dine-In,C0261,Repeat,5,BBQ,Chicken Tikka,BBQ,4,450,280,Card,Yes,0,15,Evening
109250,11/11/2025,Tuesday,Night,Dine-In,C2056,Repeat,6,Sweet Section,Gulab Jamun,Dessert,3,200,120,Cash,No,10,23,Morning
109251,11/6/2025,Thursday,Morning,Takeaway,C0054,Repeat,4,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Card,No,15,25,Evening
109252,10/22/2025,Wednesday,Night,Dine-In,C2651,Repeat,2,BBQ,Beef Boti,BBQ,1,700,520,Online,No,0,21,Night
109253,11/2/2025,Sunday,Night,Takeaway,C2974,Repeat,3,BBQ,Chicken Malai Boti,BBQ,2,520,350,Online,No,15,25,Night
109254,10/17/2025,Friday,Afternoon,Takeaway,C0312,New,1,Desi Food,Daal Chana,Main Course,5,550,360,Online,Yes,0,21,Night
109255,1/5/2026,Monday,Afternoon,Dine-In,C2006,New,1,BBQ,Seekh Kebab,BBQ,5,180,110,Card,No,15,4,Morning
109256,11/26/2025,Wednesday,Morning,Dine-In,C2580,New,1,Desi Food,Chicken Handi,Main Course,5,1600,1050,Cash,No,10,7,Evening
109257,1/24/2026,Saturday,Evening,Takeaway,C0915,New,1,BBQ,Beef Kebab,BBQ,3,200,140,Card,No,5,20,Morning
109258,1/22/2026,Thursday,Afternoon,Dine-In,C0955,New,1,Juice Bar,Pomegranate Juice,Drink,1,350,160,Cash,No,0,5,Evening
109259,1/8/2026,Thursday,Night,Dine-In,C2046,Repeat,4,Sweet Section,Ras Malai,Dessert,4,260,180,Cash,Yes,0,12,Night
109260,1/16/2026,Friday,Evening,Dine-In,C2989,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Cash,No,10,11,Morning
109261,10/25/2025,Saturday,Morning,Takeaway,C2217,Repeat,4,BBQ,Chicken Malai Boti,BBQ,1,520,350,Card,Yes,10,15,Night
109262,11/28/2025,Friday,Night,Dine-In,C1635,Repeat,3,Juice Bar,Mango Juice,Drink,4,250,90,Online,Yes,15,28,Morning
109263,10/25/2025,Saturday,Evening,Dine-In,C1464,Repeat,3,BBQ,Chicken Malai Boti,BBQ,3,520,350,Cash,No,15,14,Morning
109264,10/17/2025,Friday,Morning,Dine-In,C2694,Repeat,6,Desi Food,Daal Mash,Main Course,2,600,400,Card,No,0,29,Morning
109265,10/15/2025,Wednesday,Night,Takeaway,C0756,Repeat,4,Desi Food,Beef Nihari,Main Course,3,1400,950,Cash,Yes,5,11,Night
109266,11/5/2025,Wednesday,Afternoon,Takeaway,C2798,Repeat,3,Juice Bar,Mango Juice,Drink,5,250,90,Cash,No,5,15,Night
109267,11/9/2025,Sunday,Night,Dine-In,C1305,Repeat,5,BBQ,Seekh Kebab,BBQ,1,180,110,Online,No,10,7,Night
109268,12/16/2025,Tuesday,Night,Dine-In,C0761,Repeat,3,Juice Bar,Orange Juice,Drink,1,220,80,Card,No,15,7,Night
109269,1/15/2026,Thursday,Night,Dine-In,C0967,Repeat,5,BBQ,Chicken Boti,BBQ,3,480,310,Card,No,5,24,Evening
109270,11/1/2025,Saturday,Night,Takeaway,C0395,Repeat,6,Desi Food,Mix Vegetable,Main Course,1,650,420,Online,Yes,10,22,Morning
109271,10/18/2025,Saturday,Evening,Takeaway,C2345,Repeat,6,Desi Food,Daal Chana,Main Course,4,550,360,Cash,No,5,25,Night
109272,11/13/2025,Thursday,Afternoon,Takeaway,C1066,Repeat,5,BBQ,Seekh Kebab,BBQ,3,180,110,Card,Yes,15,20,Morning
109273,1/6/2026,Tuesday,Afternoon,Dine-In,C2608,New,1,BBQ,Chicken Tikka,BBQ,3,450,280,Cash,Yes,15,18,Evening
109274,11/12/2025,Wednesday,Morning,Takeaway,C1357,Repeat,5,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Card,Yes,15,28,Morning
109275,1/21/2026,Wednesday,Night,Dine-In,C0057,Repeat,2,BBQ,Seekh Kebab,BBQ,1,180,110,Cash,Yes,0,18,Night
109276,12/7/2025,Sunday,Evening,Takeaway,C1673,Repeat,5,Desi Food,Beef Nihari,Main Course,5,1400,950,Card,Yes,0,30,Night
109277,11/10/2025,Monday,Morning,Takeaway,C1989,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Cash,No,15,24,Evening
109278,10/13/2025,Monday,Evening,Takeaway,C2482,Repeat,6,Juice Bar,Pomegranate Juice,Drink,3,350,160,Cash,Yes,0,18,Night
109279,11/3/2025,Monday,Evening,Dine-In,C0711,Repeat,5,Juice Bar,Banana Shake,Drink,2,220,150,Online,No,10,23,Morning
109280,11/16/2025,Sunday,Night,Dine-In,C2648,Repeat,2,Sweet Section,Ras Malai,Dessert,1,260,180,Card,Yes,15,14,Night
109281,11/9/2025,Sunday,Night,Takeaway,C1111,Repeat,6,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Online,No,15,17,Night
109282,12/8/2025,Monday,Afternoon,Takeaway,C2090,Repeat,3,Juice Bar,Strawberry Shake,Drink,3,280,170,Cash,No,15,25,Night
109283,12/7/2025,Sunday,Morning,Dine-In,C0657,Repeat,4,Desi Food,Beef Nihari,Main Course,1,1400,950,Card,Yes,15,5,Evening
109284,12/4/2025,Thursday,Night,Takeaway,C0159,Repeat,5,Juice Bar,Pomegranate Juice,Drink,3,350,160,Cash,No,15,11,Morning
109285,10/7/2025,Tuesday,Evening,Takeaway,C2567,Repeat,3,Juice Bar,Orange Juice,Drink,4,220,80,Online,Yes,15,13,Night
109286,12/17/2025,Wednesday,Afternoon,Takeaway,C2023,Repeat,3,Desi Food,Mix Vegetable,Main Course,3,650,420,Cash,Yes,15,24,Night
109287,11/12/2025,Wednesday,Night,Takeaway,C2017,New,1,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Card,Yes,0,22,Night
109288,11/27/2025,Thursday,Morning,Takeaway,C1557,Repeat,3,Desi Food,Chicken White Karahi,Main Course,2,1950,1200,Card,Yes,10,10,Night
109289,10/24/2025,Friday,Night,Takeaway,C1344,New,1,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Online,No,5,4,Night
109290,11/18/2025,Tuesday,Night,Dine-In,C2837,Repeat,4,BBQ,Beef Kebab,BBQ,5,200,140,Card,No,15,18,Evening
109291,10/15/2025,Wednesday,Night,Dine-In,C2070,Repeat,3,Sweet Section,Gulab Jamun,Dessert,5,200,120,Card,Yes,15,19,Morning
109292,10/30/2025,Thursday,Night,Takeaway,C2907,New,1,Desi Food,Mutton Karahi,Main Course,1,3200,2200,Card,No,15,28,Evening
109293,12/20/2025,Saturday,Evening,Dine-In,C0746,Repeat,5,Desi Food,Mutton Karahi,Main Course,5,3200,2200,Card,No,10,22,Morning
109294,1/24/2026,Saturday,Night,Takeaway,C1403,Repeat,2,BBQ,Chicken Malai Boti,BBQ,4,520,350,Online,Yes,5,23,Morning
109295,11/5/2025,Wednesday,Afternoon,Takeaway,C2230,Repeat,2,Sweet Section,Ras Malai,Dessert,1,260,180,Online,No,5,9,Night
109296,10/31/2025,Friday,Evening,Dine-In,C2933,Repeat,3,Sweet Section,Gulab Jamun,Dessert,1,200,120,Card,No,10,8,Evening
109297,10/21/2025,Tuesday,Afternoon,Dine-In,C2284,Repeat,2,BBQ,Seekh Kebab,BBQ,3,180,110,Cash,No,0,28,Morning
109298,10/4/2025,Saturday,Night,Dine-In,C2032,Repeat,4,Desi Food,Beef Nihari,Main Course,1,1400,950,Cash,Yes,0,6,Evening
109299,1/6/2026,Tuesday,Afternoon,Dine-In,C1882,Repeat,3,BBQ,Chicken Tikka,BBQ,5,450,280,Cash,Yes,5,8,Evening
109300,10/22/2025,Wednesday,Morning,Dine-In,C0824,Repeat,2,Desi Food,Mix Vegetable,Main Course,3,650,420,Card,No,5,8,Evening
109301,10/3/2025,Friday,Evening,Dine-In,C1898,New,1,Desi Food,Chicken Karahi,Main Course,4,1800,1100,Online,Yes,10,28,Evening
109302,11/25/2025,Tuesday,Night,Takeaway,C2620,Repeat,6,Juice Bar,Orange Juice,Drink,1,220,80,Card,No,5,27,Evening
109303,10/27/2025,Monday,Night,Takeaway,C1570,Repeat,4,Juice Bar,Orange Juice,Drink,2,220,80,Online,No,5,4,Evening
109304,1/10/2026,Saturday,Night,Dine-In,C2255,Repeat,3,Sweet Section,Ras Malai,Dessert,5,260,180,Card,No,0,21,Evening
109305,11/14/2025,Friday,Evening,Takeaway,C2167,New,1,Juice Bar,Fresh Lime Soda,Drink,3,180,70,Online,No,0,14,Night
109306,12/13/2025,Saturday,Afternoon,Takeaway,C0312,Repeat,4,Juice Bar,Pomegranate Juice,Drink,2,350,160,Online,Yes,15,19,Evening
109307,10/7/2025,Tuesday,Afternoon,Dine-In,C0240,Repeat,5,Desi Food,Daal Chana,Main Course,1,550,360,Card,No,10,15,Morning
109308,11/4/2025,Tuesday,Night,Takeaway,C2273,New,1,BBQ,Chicken Boti,BBQ,1,480,310,Cash,No,15,30,Morning
109309,10/25/2025,Saturday,Night,Dine-In,C0573,Repeat,6,Sweet Section,Gulab Jamun,Dessert,1,200,120,Cash,No,15,28,Night
109310,11/28/2025,Friday,Afternoon,Takeaway,C0436,Repeat,4,Desi Food,Beef Nihari,Main Course,2,1400,950,Card,No,5,30,Night
109311,10/19/2025,Sunday,Evening,Takeaway,C2510,Repeat,5,Sweet Section,Custard,Dessert,4,150,100,Cash,No,5,17,Night
109312,10/4/2025,Saturday,Afternoon,Dine-In,C0867,Repeat,5,Juice Bar,Mango Juice,Drink,3,250,90,Online,Yes,15,12,Night
109313,12/10/2025,Wednesday,Afternoon,Takeaway,C2484,Repeat,6,Juice Bar,Orange Juice,Drink,5,220,80,Cash,Yes,15,14,Morning
109314,1/2/2026,Friday,Night,Takeaway,C2412,Repeat,6,Juice Bar,Strawberry Shake,Drink,4,280,170,Cash,No,5,17,Evening
109315,1/22/2026,Thursday,Night,Dine-In,C0660,Repeat,2,Desi Food,Daal Chana,Main Course,3,550,360,Cash,No,5,12,Morning
109316,10/24/2025,Friday,Afternoon,Dine-In,C1185,Repeat,2,Sweet Section,Gajar Halwa,Dessert,2,300,210,Online,No,10,19,Evening
109317,12/18/2025,Thursday,Morning,Takeaway,C2283,Repeat,4,BBQ,Beef Boti,BBQ,5,700,520,Card,No,15,5,Evening
109318,1/20/2026,Tuesday,Night,Takeaway,C2411,Repeat,5,BBQ,Beef Kebab,BBQ,4,200,140,Cash,Yes,10,28,Evening
109319,10/29/2025,Wednesday,Afternoon,Takeaway,C1827,Repeat,5,Sweet Section,Gajar Halwa,Dessert,5,300,210,Online,Yes,5,17,Morning
109320,12/18/2025,Thursday,Evening,Takeaway,C1290,Repeat,4,BBQ,Beef Kebab,BBQ,1,200,140,Online,No,0,11,Morning
109321,1/8/2026,Thursday,Night,Dine-In,C2724,Repeat,3,BBQ,Chicken Malai Boti,BBQ,5,520,350,Online,Yes,0,29,Evening
109322,11/19/2025,Wednesday,Afternoon,Dine-In,C1325,Repeat,3,Desi Food,Chicken Handi,Main Course,2,1600,1050,Cash,Yes,5,5,Morning
109323,1/4/2026,Sunday,Evening,Takeaway,C2261,Repeat,2,Juice Bar,Strawberry Shake,Drink,4,280,170,Cash,Yes,15,22,Morning
109324,10/14/2025,Tuesday,Evening,Takeaway,C0056,New,1,Desi Food,Chicken Karahi,Main Course,3,1800,1100,Cash,No,5,28,Morning
109325,12/31/2025,Wednesday,Evening,Takeaway,C1796,Repeat,5,BBQ,Chicken Tikka,BBQ,5,450,280,Cash,No,15,14,Night
109326,11/11/2025,Tuesday,Evening,Takeaway,C2002,New,1,Sweet Section,Custard,Dessert,2,150,100,Card,Yes,15,29,Morning
109327,1/19/2026,Monday,Night,Dine-In,C1831,Repeat,5,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Online,Yes,5,18,Morning
109328,11/5/2025,Wednesday,Night,Dine-In,C1869,Repeat,5,BBQ,Chicken Malai Boti,BBQ,5,520,350,Online,No,5,25,Night
109329,1/29/2026,Thursday,Night,Dine-In,C1253,Repeat,4,Juice Bar,Mango Juice,Drink,4,250,90,Online,Yes,15,16,Evening
109330,10/23/2025,Thursday,Evening,Takeaway,C2331,Repeat,6,Juice Bar,Banana Shake,Drink,4,220,150,Online,Yes,5,21,Evening
109331,12/20/2025,Saturday,Morning,Dine-In,C2918,Repeat,3,Juice Bar,Fresh Lime Soda,Drink,3,180,70,Online,Yes,10,24,Evening
109332,10/30/2025,Thursday,Morning,Takeaway,C2456,Repeat,2,BBQ,Beef Kebab,BBQ,3,200,140,Cash,Yes,10,4,Morning
109333,12/22/2025,Monday,Evening,Takeaway,C1365,Repeat,5,Sweet Section,Gulab Jamun,Dessert,3,200,120,Card,No,15,13,Night
109334,11/11/2025,Tuesday,Night,Takeaway,C0189,Repeat,2,Desi Food,Beef Nihari,Main Course,1,1400,950,Cash,Yes,5,9,Morning
